"ST","STATE","ST_ABBR","STCNTY","COUNTY.x","FIPS","LOCATION","AREA_SQMI","E_TOTPOP.x","M_TOTPOP.x","E_HU","M_HU","E_HH","M_HH","E_POV150","M_POV150","E_UNEMP","M_UNEMP","E_HBURD","M_HBURD","E_NOHSDP","M_NOHSDP","E_UNINSUR","M_UNINSUR","E_AGE65","M_AGE65","E_AGE17","M_AGE17","E_DISABL","M_DISABL","E_SNGPNT","M_SNGPNT","E_LIMENG","M_LIMENG","E_MINRTY","M_MINRTY","E_MUNIT","M_MUNIT","E_MOBILE","M_MOBILE","E_CROWD","M_CROWD","E_NOVEH","M_NOVEH","E_GROUPQ","M_GROUPQ","EP_POV150","MP_POV150","EP_UNEMP.x","MP_UNEMP","EP_HBURD","MP_HBURD","EP_NOHSDP.x","MP_NOHSDP","EP_UNINSUR.x","MP_UNINSUR","EP_AGE65.x","MP_AGE65","EP_AGE17.x","MP_AGE17","EP_DISABL.x","MP_DISABL","EP_SNGPNT","MP_SNGPNT","EP_LIMENG.x","MP_LIMENG","EP_MINRTY.x","MP_MINRTY","EP_MUNIT","MP_MUNIT","EP_MOBILE.x","MP_MOBILE","EP_CROWD","MP_CROWD","EP_NOVEH","MP_NOVEH","EP_GROUPQ.x","MP_GROUPQ","EPL_POV150","EPL_UNEMP.x","EPL_HBURD","EPL_NOHSDP.x","EPL_UNINSUR.x","SPL_THEME1","RPL_THEME1","EPL_AGE65.x","EPL_AGE17.x","EPL_DISABL.x","EPL_SNGPNT","EPL_LIMENG.x","SPL_THEME2","RPL_THEME2","EPL_MINRTY.x","SPL_THEME3","RPL_THEME3","EPL_MUNIT","EPL_MOBILE.x","EPL_CROWD","EPL_NOVEH","EPL_GROUPQ.x","SPL_THEME4","RPL_THEME4","SPL_THEMES","RPL_THEMES","F_POV150","F_UNEMP","F_HBURD","F_NOHSDP","F_UNINSUR","F_THEME1","F_AGE65","F_AGE17","F_DISABL","F_SNGPNT","F_LIMENG","F_THEME2","F_MINRTY","F_THEME3","F_MUNIT","F_MOBILE","F_CROWD","F_NOVEH","F_GROUPQ","F_THEME4","F_TOTAL","E_DAYPOP.x","E_NOINT","M_NOINT","E_AFAM","M_AFAM","E_HISP","M_HISP","E_ASIAN","M_ASIAN","E_AIAN","M_AIAN","E_NHPI","M_NHPI","E_TWOMORE","M_TWOMORE","E_OTHERRACE","M_OTHERRACE","EP_NOINT.x","MP_NOINT","EP_AFAM","MP_AFAM","EP_HISP","MP_HISP","EP_ASIAN","MP_ASIAN","EP_AIAN","MP_AIAN","EP_NHPI","MP_NHPI","EP_TWOMORE","MP_TWOMORE","EP_OTHERRACE","MP_OTHERRACE","Unique
Record
Serial
Number","Classification","Address","City","State","Country","Concatenated_Address","Latitude","Longitude","Facility_Type","Facility_Status","Facility_Code","V13"," Ground
Square
Feet"," Mezzanine
Square 
Feet"," Total Working
Square 
Feet","Zip","Nearest 
Major
Metro Market","Year","GEOID.x","closest_fips","STATEFP","COUNTYFP","TRACTCE","AFFGEOID","GEOID.y","NAME","COUNTY.y","StateAbbr","StateDesc","Location","E_TOTPOP.y","M_TOTPOP.y","E_DAYPOP.y","SPL_EJI","RPL_EJI","SPL_SER","RPL_SER","EPL_OZONE","EPL_PM","EPL_DSLPM","EPL_TOTCR","SPL_EBM_THEME1","RPL_EBM_DOM1","EPL_NPL","EPL_TRI","EPL_TSD","EPL_RMP","EPL_COAL","EPL_LEAD","SPL_EBM_THEME2","RPL_EBM_DOM2","EPL_PARK","EPL_HOUAGE","EPL_WLKIND","SPL_EBM_THEME3","RPL_EBM_DOM3","EPL_RAIL","EPL_ROAD","EPL_AIRPRT","SPL_EBM_THEME4","RPL_EBM_DOM4","EPL_IMPWTR","SPL_EBM_THEME5","RPL_EBM_DOM5","SPL_EBM","RPL_EBM","EPL_MINRTY.y","SPL_SVM_DOM1","RPL_SVM_DOM1","EPL_POV200","EPL_NOHSDP.y","EPL_UNEMP.y","EPL_RENTER","EPL_HOUBDN","EPL_UNINSUR.y","EPL_NOINT","SPL_SVM_DOM2","RPL_SVM_DOM2","EPL_AGE65.y","EPL_AGE17.y","EPL_DISABL.y","EPL_LIMENG.y","SPL_SVM_DOM3","RPL_SVM_DOM3","EPL_MOBILE.y","EPL_GROUPQ.y","SPL_SVM_DOM4","RPL_SVM_DOM4","SPL_SVM","RPL_SVM","F_BPHIGH","F_ASTHMA","F_CANCER","F_MHLTH","F_DIABETES","F_HVM","RPL_HVM","E_OZONE","E_PM","E_DSLPM","E_TOTCR","E_NPL","E_TRI","E_TSD","E_RMP","E_COAL","E_LEAD","E_PARK","E_HOUAGE","E_WLKIND","E_RAIL","E_ROAD","E_AIRPRT","E_IMPWTR","EP_MINRTY.y","EP_POV200","EP_NOHSDP.y","EP_UNEMP.y","EP_RENTER","EP_HOUBDN","EP_UNINSUR.y","EP_NOINT.y","EP_AGE65.y","EP_AGE17.y","EP_DISABL.y","EP_LIMENG.y","EP_MOBILE.y","EP_GROUPQ.y","EP_BPHIGH","EP_ASTHMA","EP_CANCER","EP_MHLTH","EP_DIABETES","EPL_BPHIGH","EPL_ASTHMA","EPL_CANCER","EPL_DIABETES","EPL_MHLTH"
53,"Washington","WA",53053,"Pierce County",53053073301,"Census Tract 733.01; Pierce County; Washington",5.606210306448,5596,421,2433,217,2395,220,1171,446,132,92,951,262,476,229,654,328,880,244,1241,238,803,246,206,99,232,163,1767,612,493,160,217,120,122,96,234,113,14,4,20.9,7.8,5,3.5,39.7,10.3,12.2,5.8,11.9,5.6,15.7,4.1,22.2,3.7,14.6,4.1,8.6,4.1,4.4,3.1,31.6,10.7,20.3,6.3,8.9,5.1,5.1,3.9,9.8,4.6,0.3,0.1,0.5588,0.5424,0.8484,0.654,0.7478,3.3514,0.7567,0.4627,0.537,0.6222,0.7434,0.745,3.1103,0.8458,0.4856,0.4856,0.4856,0.7852,0.7758,0.78,0.7406,0.5038,3.5854,0.9512,10.5327,0.8835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22863,232,109,37,48,1320,466,85,98,0,18,43,52,282,180,0,18,9.7,4.7,0.7,0.9,23.6,7.6,1.5,1.8,0,0.7,0.8,0.9,5,3.3,0,0.7,4880156,"Warehouse","1800 140th Avenue E.","Sumner","Washington","USA","1800 140th Avenue E., Sumner, Washington 98390-9624",47.240898,-122.243318,"F","Existing","BFI1","B","492,124","-","492,124","98390-9624","Seattle","2011",53053073301,53053073301,53,53,73301,"1400000US53053073301",53053073301,733.01,"Pierce","WA","Washington","Census Tract 733.01, Pierce County, Washington",5489,300,22521,1.4138,0.582,1.4138,0.7918,0,0.126,0.8541,0.8782,1.8583,0.495,0,0.7701,0,0.8951,0,0,1.6652,0.8117,0.5577,0.263,0.6046,1.4253,0.3724,0.7568,0.6186,0,1.3754,0.665,0.6834,0.6834,0.6834,7.0076,0.7297,0.4713,0.4713,0.4713,0.5392,0.5285,0.7397,0.8168,0.8919,0.4964,0.3558,4.3683,0.6888,0.4278,0.5761,0.8516,0.5498,2.4053,0.8131,0.7308,0,0.7308,0.4273,7.9757,0.6841,0,0,0,0,0,0,0,0,7.01,0.8,41.3,0,83.19,0,48.2,0,0,62.45,40,7.79,97.32,77.96,0,80.25,27.3,31.9366,10.5,7.2,58.7,44.7391,7,12.5,14.5,23.1,19.3,1.7,6.5,0,31.7,10.3,6.8,13.5,10.6,0.4877,0.6494,0.516,0.4854,0.4444
53,"Washington","WA",53053,"Pierce County",53053073301,"Census Tract 733.01; Pierce County; Washington",5.606210306448,5596,421,2433,217,2395,220,1171,446,132,92,951,262,476,229,654,328,880,244,1241,238,803,246,206,99,232,163,1767,612,493,160,217,120,122,96,234,113,14,4,20.9,7.8,5,3.5,39.7,10.3,12.2,5.8,11.9,5.6,15.7,4.1,22.2,3.7,14.6,4.1,8.6,4.1,4.4,3.1,31.6,10.7,20.3,6.3,8.9,5.1,5.1,3.9,9.8,4.6,0.3,0.1,0.5588,0.5424,0.8484,0.654,0.7478,3.3514,0.7567,0.4627,0.537,0.6222,0.7434,0.745,3.1103,0.8458,0.4856,0.4856,0.4856,0.7852,0.7758,0.78,0.7406,0.5038,3.5854,0.9512,10.5327,0.8835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22863,232,109,37,48,1320,466,85,98,0,18,43,52,282,180,0,18,9.7,4.7,0.7,0.9,23.6,7.6,1.5,1.8,0,0.7,0.8,0.9,5,3.3,0,0.7,3916447,"Warehouse","1901 140th Ave E","Sumner","Washington","USA","1901 140th Ave E, Sumner, Washington 98390",47.240287,-122.239318,"G","Existing","BFI7","B","229,804","-","229,804","98390","Seattle","2017",53053073301,53053073301,53,53,73301,"1400000US53053073301",53053073301,733.01,"Pierce","WA","Washington","Census Tract 733.01, Pierce County, Washington",5489,300,22521,1.4138,0.582,1.4138,0.7918,0,0.126,0.8541,0.8782,1.8583,0.495,0,0.7701,0,0.8951,0,0,1.6652,0.8117,0.5577,0.263,0.6046,1.4253,0.3724,0.7568,0.6186,0,1.3754,0.665,0.6834,0.6834,0.6834,7.0076,0.7297,0.4713,0.4713,0.4713,0.5392,0.5285,0.7397,0.8168,0.8919,0.4964,0.3558,4.3683,0.6888,0.4278,0.5761,0.8516,0.5498,2.4053,0.8131,0.7308,0,0.7308,0.4273,7.9757,0.6841,0,0,0,0,0,0,0,0,7.01,0.8,41.3,0,83.19,0,48.2,0,0,62.45,40,7.79,97.32,77.96,0,80.25,27.3,31.9366,10.5,7.2,58.7,44.7391,7,12.5,14.5,23.1,19.3,1.7,6.5,0,31.7,10.3,6.8,13.5,10.6,0.4877,0.6494,0.516,0.4854,0.4444
53,"Washington","WA",53053,"Pierce County",53053073301,"Census Tract 733.01; Pierce County; Washington",5.606210306448,5596,421,2433,217,2395,220,1171,446,132,92,951,262,476,229,654,328,880,244,1241,238,803,246,206,99,232,163,1767,612,493,160,217,120,122,96,234,113,14,4,20.9,7.8,5,3.5,39.7,10.3,12.2,5.8,11.9,5.6,15.7,4.1,22.2,3.7,14.6,4.1,8.6,4.1,4.4,3.1,31.6,10.7,20.3,6.3,8.9,5.1,5.1,3.9,9.8,4.6,0.3,0.1,0.5588,0.5424,0.8484,0.654,0.7478,3.3514,0.7567,0.4627,0.537,0.6222,0.7434,0.745,3.1103,0.8458,0.4856,0.4856,0.4856,0.7852,0.7758,0.78,0.7406,0.5038,3.5854,0.9512,10.5327,0.8835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22863,232,109,37,48,1320,466,85,98,0,18,43,52,282,180,0,18,9.7,4.7,0.7,0.9,23.6,7.6,1.5,1.8,0,0.7,0.8,0.9,5,3.3,0,0.7,4503251,"Warehouse","2201 140th Ave E","Sumner","Washington","USA","2201 140th Ave E, Sumner, Washington 98390",47.237407,-122.241074,"D","Existing","DSE7/
HBF5/
HBF9","D","235,879","-","235,879","98390","Seattle","2018",53053073301,53053073301,53,53,73301,"1400000US53053073301",53053073301,733.01,"Pierce","WA","Washington","Census Tract 733.01, Pierce County, Washington",5489,300,22521,1.4138,0.582,1.4138,0.7918,0,0.126,0.8541,0.8782,1.8583,0.495,0,0.7701,0,0.8951,0,0,1.6652,0.8117,0.5577,0.263,0.6046,1.4253,0.3724,0.7568,0.6186,0,1.3754,0.665,0.6834,0.6834,0.6834,7.0076,0.7297,0.4713,0.4713,0.4713,0.5392,0.5285,0.7397,0.8168,0.8919,0.4964,0.3558,4.3683,0.6888,0.4278,0.5761,0.8516,0.5498,2.4053,0.8131,0.7308,0,0.7308,0.4273,7.9757,0.6841,0,0,0,0,0,0,0,0,7.01,0.8,41.3,0,83.19,0,48.2,0,0,62.45,40,7.79,97.32,77.96,0,80.25,27.3,31.9366,10.5,7.2,58.7,44.7391,7,12.5,14.5,23.1,19.3,1.7,6.5,0,31.7,10.3,6.8,13.5,10.6,0.4877,0.6494,0.516,0.4854,0.4444
53,"Washington","WA",53053,"Pierce County",53053073301,"Census Tract 733.01; Pierce County; Washington",5.606210306448,5596,421,2433,217,2395,220,1171,446,132,92,951,262,476,229,654,328,880,244,1241,238,803,246,206,99,232,163,1767,612,493,160,217,120,122,96,234,113,14,4,20.9,7.8,5,3.5,39.7,10.3,12.2,5.8,11.9,5.6,15.7,4.1,22.2,3.7,14.6,4.1,8.6,4.1,4.4,3.1,31.6,10.7,20.3,6.3,8.9,5.1,5.1,3.9,9.8,4.6,0.3,0.1,0.5588,0.5424,0.8484,0.654,0.7478,3.3514,0.7567,0.4627,0.537,0.6222,0.7434,0.745,3.1103,0.8458,0.4856,0.4856,0.4856,0.7852,0.7758,0.78,0.7406,0.5038,3.5854,0.9512,10.5327,0.8835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22863,232,109,37,48,1320,466,85,98,0,18,43,52,282,180,0,18,9.7,4.7,0.7,0.9,23.6,7.6,1.5,1.8,0,0.7,0.8,0.9,5,3.3,0,0.7,1128186,"Warehouse","3711 142nd Ave E","Sumner","Washington","USA","3711 142nd Ave E, Sumner, Washington 98390-9605",47.222745,-122.236024,"D","Existing","DWA9","D","370,087","-","370,087","98390-9605","Seattle","2020",53053073301,53053073301,53,53,73301,"1400000US53053073301",53053073301,733.01,"Pierce","WA","Washington","Census Tract 733.01, Pierce County, Washington",5489,300,22521,1.4138,0.582,1.4138,0.7918,0,0.126,0.8541,0.8782,1.8583,0.495,0,0.7701,0,0.8951,0,0,1.6652,0.8117,0.5577,0.263,0.6046,1.4253,0.3724,0.7568,0.6186,0,1.3754,0.665,0.6834,0.6834,0.6834,7.0076,0.7297,0.4713,0.4713,0.4713,0.5392,0.5285,0.7397,0.8168,0.8919,0.4964,0.3558,4.3683,0.6888,0.4278,0.5761,0.8516,0.5498,2.4053,0.8131,0.7308,0,0.7308,0.4273,7.9757,0.6841,0,0,0,0,0,0,0,0,7.01,0.8,41.3,0,83.19,0,48.2,0,0,62.45,40,7.79,97.32,77.96,0,80.25,27.3,31.9366,10.5,7.2,58.7,44.7391,7,12.5,14.5,23.1,19.3,1.7,6.5,0,31.7,10.3,6.8,13.5,10.6,0.4877,0.6494,0.516,0.4854,0.4444
53,"Washington","WA",53053,"Pierce County",53053073301,"Census Tract 733.01; Pierce County; Washington",5.606210306448,5596,421,2433,217,2395,220,1171,446,132,92,951,262,476,229,654,328,880,244,1241,238,803,246,206,99,232,163,1767,612,493,160,217,120,122,96,234,113,14,4,20.9,7.8,5,3.5,39.7,10.3,12.2,5.8,11.9,5.6,15.7,4.1,22.2,3.7,14.6,4.1,8.6,4.1,4.4,3.1,31.6,10.7,20.3,6.3,8.9,5.1,5.1,3.9,9.8,4.6,0.3,0.1,0.5588,0.5424,0.8484,0.654,0.7478,3.3514,0.7567,0.4627,0.537,0.6222,0.7434,0.745,3.1103,0.8458,0.4856,0.4856,0.4856,0.7852,0.7758,0.78,0.7406,0.5038,3.5854,0.9512,10.5327,0.8835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22863,232,109,37,48,1320,466,85,98,0,18,43,52,282,180,0,18,9.7,4.7,0.7,0.9,23.6,7.6,1.5,1.8,0,0.7,0.8,0.9,5,3.3,0,0.7,2835941,"Warehouse","2201 140th Ave E","Sumner","Washington","USA","2201 140th Ave E, Sumner, Washington 98390",47.237407,-122.241074,"H","Existing","HBF5","H","-","-","-","98390","Seattle","2021",53053073301,53053073301,53,53,73301,"1400000US53053073301",53053073301,733.01,"Pierce","WA","Washington","Census Tract 733.01, Pierce County, Washington",5489,300,22521,1.4138,0.582,1.4138,0.7918,0,0.126,0.8541,0.8782,1.8583,0.495,0,0.7701,0,0.8951,0,0,1.6652,0.8117,0.5577,0.263,0.6046,1.4253,0.3724,0.7568,0.6186,0,1.3754,0.665,0.6834,0.6834,0.6834,7.0076,0.7297,0.4713,0.4713,0.4713,0.5392,0.5285,0.7397,0.8168,0.8919,0.4964,0.3558,4.3683,0.6888,0.4278,0.5761,0.8516,0.5498,2.4053,0.8131,0.7308,0,0.7308,0.4273,7.9757,0.6841,0,0,0,0,0,0,0,0,7.01,0.8,41.3,0,83.19,0,48.2,0,0,62.45,40,7.79,97.32,77.96,0,80.25,27.3,31.9366,10.5,7.2,58.7,44.7391,7,12.5,14.5,23.1,19.3,1.7,6.5,0,31.7,10.3,6.8,13.5,10.6,0.4877,0.6494,0.516,0.4854,0.4444
53,"Washington","WA",53053,"Pierce County",53053940002,"Census Tract 9400.02; Pierce County; Washington",5.176828974962,4364,436,1486,123,1450,128,990,417,105,61,374,92,423,172,433,148,492,112,1009,192,481,110,105,60,288,124,2175,549,186,67,65,59,226,86,62,37,73,25,22.7,9.3,4.7,2.7,25.8,5.9,14.3,5,10,3.3,11.3,2.7,23.1,3.7,11.1,2.5,7.3,4.1,6.8,2.8,49.8,11.6,12.5,4.4,4.4,3.8,15.6,5.6,4.3,2.6,1.7,0.5,0.603,0.5102,0.5465,0.7193,0.6723,3.0513,0.6735,0.2307,0.5942,0.3897,0.6716,0.8205,2.7067,0.6416,0.6579,0.6579,0.6579,0.6842,0.6906,0.9599,0.4676,0.7595,3.5618,0.9475,9.9777,0.8264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,21043,112,56,390,251,636,310,462,146,57,41,283,179,347,152,0,13,7.7,3.9,8.9,5.5,14.6,6.8,10.6,3.4,1.3,0.9,6.5,4,8,3.4,0,0.9,6355808,"Warehouse","2309 Milwaukee Way","Tacoma","Washington","USA","2309 Milwaukee Way, Tacoma, Washington 98421",47.246216,-122.396623,"F","Existing","PWA1","P","-","-","-","98421","Seattle","2017",53053940002,53053940002,53,53,940002,"1400000US53053940002",53053940002,9400.02,"Pierce","WA","Washington","Census Tract 9400.02, Pierce County, Washington",4714,365,19544,1.5131,0.6291,1.5131,0.843,0,0.1794,0.9562,0.8551,1.9907,0.5482,0,0.8476,0.9532,0.8678,0,0,2.6686,0.9591,0.696,0.207,0.5096,1.4126,0.3606,0.7073,0.6732,0,1.3805,0.6683,0.462,0.462,0.462,7.9144,0.874,0.647,0.647,0.647,0.3648,0.5153,0.537,0.5672,0.5272,0.6539,0.3862,3.5516,0.5149,0.2212,0.5832,0.4891,0.7854,2.0789,0.5651,0.6427,0.7705,1.4132,0.8316,7.6907,0.6391,0,0,0,0,0,0,0,0,7.35,1.26,40.38,0,99.59,17.88,35.83,0,0,22.03,33.48,9,87.14,89.56,0,42.02,45.3,23.4179,10.2,5.1,36,27.0449,9.7,13.3,10.8,23.2,12.4,5.7,2.8,1.8,31.8,10,6,12.8,11.1,0.4937,0.5713,0.3472,0.5479,0.362
53,"Washington","WA",53053,"Pierce County",53053940010,"Census Tract 9400.10; Pierce County; Washington",3.411621596426,4654,743,2236,312,2053,336,472,185,147,107,347,136,246,128,332,153,859,241,796,211,566,183,82,54,105,94,1700,863,475,203,342,106,81,89,50,40,7,2,10.2,3.6,5.5,3.8,16.9,6,6.9,3.8,7.2,3.3,18.5,4.8,17.1,3.4,12.2,4.1,4,2.5,2.4,2.1,36.5,17.6,21.2,8.6,15.3,5.1,3.9,3.9,2.4,1.9,0.2,0,0.2368,0.5943,0.2343,0.4096,0.5253,2.0003,0.354,0.6165,0.2368,0.4672,0.3995,0.6284,2.3484,0.418,0.5382,0.5382,0.5382,0.7941,0.8541,0.7126,0.2925,0.4424,3.0957,0.8323,7.9826,0.5546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8727,123,71,337,303,454,304,323,250,79,79,0,13,227,165,280,379,6,3.2,7.2,6.2,9.8,6,6.9,5.1,1.7,1.7,0,0.8,4.9,3.6,6,7.7,4180236,"Warehouse","7449 45th Street Ct E","Fife","Washington","USA","7449 45th Street Ct E, Fife, Washington 98424-3775",47.218736,-122.330255,"S","Existing","RNT9","R","516,635","180,000","696,635","98424-3775","Tacoma","2021",53053940010,53053940010,53,53,940010,"1400000US53053940010",53053940010,9400.1,"Pierce","WA","Washington","Census Tract 9400.10, Pierce County, Washington",4541,328,9047,1.1979,0.4679,1.1979,0.6629,0,0.1502,0.8679,0.9082,1.9263,0.5234,0,0.7965,0,0.88,0,0,1.6765,0.8154,0.6262,0.2475,0.473,1.3467,0.3,0.7891,0.4477,0,1.2368,0.5928,0.6027,0.6027,0.6027,6.789,0.6878,0.4191,0.4191,0.4191,0.2215,0.5016,0.6849,0.6797,0.2919,0.6178,0.3862,3.3836,0.4775,0.6455,0.1062,0.6536,0.3205,1.7258,0.2701,0.9188,0.4452,1.364,0.8051,6.8925,0.5101,0,0,0,0,0,0,0,0,7.16,0.83,42.62,0,90.48,0,40.97,0,0,40.75,38.25,9.56,100,40.72,0,64.63,23.2,16.4698,9.9,6.5,44.8,20.5709,9,13.3,18.1,14.1,14.9,0.5,23.4,0.2,33.3,10.1,7.4,12.8,10.5,0.5825,0.5987,0.6609,0.4731,0.362
53,"Washington","WA",53057,"Skagit County",53057951900,"Census Tract 9519; Skagit County; Washington",22.58181060779,4186,410,1704,180,1588,179,185,114,19,29,193,78,220,100,90,54,1145,212,849,130,439,131,45,60,60,67,685,591,24,17,129,76,36,45,39,41,18,3,4.4,2.7,0.9,1.4,12.2,4.7,7.1,3.3,2.2,1.2,27.4,4.3,20.3,2.5,10.5,3.3,2.8,3.8,1.5,1.7,16.4,14,1.4,1,7.6,4.4,2.3,2.6,2.5,2.5,0.4,0.1,0.0582,0.0624,0.0946,0.4215,0.1323,0.769,0.0507,0.9072,0.4162,0.3463,0.2742,0.5368,2.4807,0.5022,0.2744,0.2744,0.2744,0.3588,0.7552,0.5693,0.302,0.5488,2.5341,0.6119,6.0582,0.2518,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4637,73,64,0,13,404,179,38,45,0,13,0,13,243,161,0,13,4.6,4,0,0.9,9.7,4.3,0.9,1.1,0,0.9,0,0.9,5.8,3.7,0,0.9,7243384,"Warehouse","Bay Ridge Drive south of Preston Place","Burlington","Washington","USA","Bay Ridge Drive south of Preston Place, Burlington, Washington 98273",48.469055,-122.401626,"D","New Confirmed","","","111,888","-","111,888","98273","Seattle","2024",53057951900,53057951900,53,57,951900,"1400000US53057951900",53057951900,9519,"Skagit","WA","Washington","Census Tract 9519, Skagit County, Washington",3824,273,4318,0.9023,0.2953,0.7023,0.2816,0,0.0526,0.4149,0.3056,0.7731,0.1114,0,0.6287,0,0.6706,0,0,1.2993,0.6864,0.7688,0.2595,0.7777,1.806,0.691,0.5066,0.428,0.9549,1.8895,0.9331,0.5176,0.5176,0.5176,6.2855,0.5808,0.2092,0.2092,0.2092,0.1214,0.1544,0.1003,0.154,0.1325,0.0779,0.1096,0.8501,0.0347,0.9186,0.414,0.3659,0.2502,1.9487,0.4465,0.7228,0.4452,1.168,0.7206,4.176,0.1215,0,0,1,0,0,1,0.2,0,6.3,0.34,26.74,0,41.65,0,1.55,0,0,8.27,39.62,5.92,36.65,36.81,33.94,50.7,10.3,11.3977,3.7,1.9,13.8,16,1.8,5.7,25.9,20.9,10.7,0.3,6.1,0.2,31.5,9.3,8.8,10.5,9.3,0.476,0.3679,0.9105,0.319,0.1216
53,"Washington","WA",53061,"Snohomish County",53061040200,"Census Tract 402; Snohomish County; Washington",0.983937703576,6309,789,2623,206,2380,225,1674,574,153,122,1142,292,698,242,911,393,663,171,1929,522,1297,425,207,147,848,395,3340,1058,907,195,114,89,189,137,524,180,80,32,27.8,9,5.5,4.1,48,11.4,18.4,5.7,14.6,6.3,10.5,3,30.6,5.3,20.8,5.7,8.7,6.1,14.5,6.5,52.9,15.4,34.6,6.9,4.3,3.3,7.9,5.2,22,7,1.3,0.5,0.7105,0.5943,0.9352,0.813,0.8278,3.8808,0.8831,0.1959,0.9128,0.8761,0.7482,0.9262,3.6592,0.9754,0.6809,0.6809,0.6809,0.8839,0.6883,0.8713,0.9134,0.7228,4.0797,0.9944,12.3006,0.9889,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,1,4,4009,329,150,143,175,2035,898,107,105,114,129,372,406,524,410,45,55,13.8,6.4,2.3,2.8,32.3,13.4,1.7,1.7,1.8,2.1,5.9,6.4,8.3,6.1,0.7,0.9,9557430,"Warehouse","607 Riverside Rd","Everett","Washington","USA","607 Riverside Rd, Everett, Washington 98201-1206",48.008671,-122.18356,"F","Existing","SWA1/
VWA1/
HBF3","S","204,498","-","204,498","98201-1206","Seattle","2019",53061040200,53061040200,53,61,40200,"1400000US53061040200",53061040200,402,"Snohomish","WA","Washington","Census Tract 402, Snohomish County, Washington",6163,546,4002,2.2694,0.8987,1.4694,0.8204,0,0.1309,0.9083,0.6581,1.6973,0.4266,0,0.7251,0,0.9189,0,0,1.644,0.8037,0.3853,0.3874,0.1583,0.931,0.0622,0.7891,0.6994,0,1.4885,0.7357,0.4427,0.4427,0.4427,6.2035,0.5627,0.5234,0.5234,0.5234,0.7009,0.8287,0.4585,0.9102,0.9029,0.6488,0.7295,5.1795,0.8342,0.3569,0.3198,0.9606,0.8889,2.5262,0.8762,0.6313,0.8135,1.4448,0.8491,9.6739,0.9067,1,1,0,1,1,4,0.8,0,7.04,0.94,34.8,0,69.85,0,61.28,0,0,100,51.83,14.29,100,94.04,0,39.05,32,41.1745,21.2,4.5,72.7,45.738,9.6,24,13.3,19.5,24.9,11.3,2.5,2.4,35.7,12.2,6.7,17.5,13.4,0.7094,0.9175,0.4939,0.767,0.8308
53,"Washington","WA",53061,"Snohomish County",53061040200,"Census Tract 402; Snohomish County; Washington",0.983937703576,6309,789,2623,206,2380,225,1674,574,153,122,1142,292,698,242,911,393,663,171,1929,522,1297,425,207,147,848,395,3340,1058,907,195,114,89,189,137,524,180,80,32,27.8,9,5.5,4.1,48,11.4,18.4,5.7,14.6,6.3,10.5,3,30.6,5.3,20.8,5.7,8.7,6.1,14.5,6.5,52.9,15.4,34.6,6.9,4.3,3.3,7.9,5.2,22,7,1.3,0.5,0.7105,0.5943,0.9352,0.813,0.8278,3.8808,0.8831,0.1959,0.9128,0.8761,0.7482,0.9262,3.6592,0.9754,0.6809,0.6809,0.6809,0.8839,0.6883,0.8713,0.9134,0.7228,4.0797,0.9944,12.3006,0.9889,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,1,4,4009,329,150,143,175,2035,898,107,105,114,129,372,406,524,410,45,55,13.8,6.4,2.3,2.8,32.3,13.4,1.7,1.7,1.8,2.1,5.9,6.4,8.3,6.1,0.7,0.9,4979430,"Warehouse","607 Riverside Rd","Everett","Washington","USA","607 Riverside Rd, Everett, Washington 98201-1206",48.008671,-122.18356,"H","Existing","HBF3","H","-","-","-","98201-1206","Seattle","2019",53061040200,53061040200,53,61,40200,"1400000US53061040200",53061040200,402,"Snohomish","WA","Washington","Census Tract 402, Snohomish County, Washington",6163,546,4002,2.2694,0.8987,1.4694,0.8204,0,0.1309,0.9083,0.6581,1.6973,0.4266,0,0.7251,0,0.9189,0,0,1.644,0.8037,0.3853,0.3874,0.1583,0.931,0.0622,0.7891,0.6994,0,1.4885,0.7357,0.4427,0.4427,0.4427,6.2035,0.5627,0.5234,0.5234,0.5234,0.7009,0.8287,0.4585,0.9102,0.9029,0.6488,0.7295,5.1795,0.8342,0.3569,0.3198,0.9606,0.8889,2.5262,0.8762,0.6313,0.8135,1.4448,0.8491,9.6739,0.9067,1,1,0,1,1,4,0.8,0,7.04,0.94,34.8,0,69.85,0,61.28,0,0,100,51.83,14.29,100,94.04,0,39.05,32,41.1745,21.2,4.5,72.7,45.738,9.6,24,13.3,19.5,24.9,11.3,2.5,2.4,35.7,12.2,6.7,17.5,13.4,0.7094,0.9175,0.4939,0.767,0.8308
